metric_version,dataset,model,model_size,train_type,lambda,seed,utt_id,snr,noise_type,operation,ref_token,hyp_token,ref_index,hyp_index,ref_tone,hyp_tone,ref_tone_base,hyp_tone_base,ref_plain_base,hyp_plain_base,tone_error,diacritic_error,tone_primary_category,der_primary_category,quality_transitions,has_tone_loss,has_vowel_quality_loss,has_d_stroke_loss,missing_diacritic,ref,hyp
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13030687246331668062,clean,clean,substitution,dung,dụng,30,29,ngang,nang,dung,dung,dung,dung,true,false,tone_addition,,,false,false,false,false,ông ta cũng tham gia vào việc khắc các loại tiền giấy cho nhiều quốc gia những ví dụ gần đây về công việc của ông ấy bao gồm chân dung thủ tướng trên mặt trước của tờ 5 đô la canada và 100 đô la canada mới,ông ta cũng tham gia vào việc các loại tiền giấy cho nhiều quốc gia những ví dụ gần đây về công việc của ông ấy bao gồm trang dụng thủ tướng trên mặt trước cửu tờ năm đô la canada và một trăm đô la canada mới
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13071793295520314636,clean,clean,deletion,các,,15,,sac,,cac,,cac,,true,false,word_deletion,,,false,false,false,false,ông được phó thủ tướng singapore wong kan seng tiếp đón và thảo luận về các vấn đề thương mại và khủng bố với thủ tướng singapore lý hiển long,ông được phó thủ tướng singapore quanh cannes xem tiếp đón và thảo luận về vấn đề thương mại và khủng bố với thủ tướng singapore lý hiển long
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,131205463175309080,clean,clean,deletion,ở,,15,,hoi,,ơ,,o,,true,false,word_deletion,,,false,false,false,false,khi tất cả các nguồn lực hiện có được sử dụng một cách hiệu quả ở khắp các phòng ban có chức năng của một tổ chức khả năng sáng tạo và sự khôn khéo có thể được phát huy,khi tất cả các nguồn lực hiện có được sử dụng một cách hiệu quả hơn các phòng ban có chức năng của một tổ chức khả năng sáng tạo và sự khôn khéo có thể được phát huy
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13255430539007159451,clean,clean,deletion,blue,,27,,ngang,,blue,,blue,,true,false,word_deletion,,,false,false,false,false,bác sĩ malar balasubramanian 29 tuổi được phát hiện nằm trên mặt đất ven đường trong trang phục áo thun và đồ lót nồng nặc thuốc ở blue ash một vùng ngoại ô cách cincinnati 15 dặm về phía bắc,bác sĩ ma la ba la su ramia hai chín tuổi được phát hiện nằm trên mặt đất ven đường trong trang phục áo thun và đồ lót nồng nặc thuốc ở lúa một quần ngoại ô cách shin si nai ti mười lâm dặm về phía bắc
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13373874712720017612,clean,clean,substitution,khóa,khoa,30,30,sac,ngang,khoa,khoa,khoa,khoa,true,false,tone_loss,,,true,false,false,true,chia sẻ chuyến đi dã ngoại qua hình thức trực tuyến cũng là một cách tuyệt vời để chiêm nghiệm lại chuyến đi và chia sẻ kinh nghiệm với những khóa học sinh sau,chia sẻ tránh đi dã ngoại qua hình thức triều tiến cũng là một cách tuyệt vời để chiêm nghiệm lợi chuyến đi và chia sẻ kinh nghiệm với những khoa học sinh sao
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13377774335917940270,clean,clean,substitution,bị,bi,23,29,nang,ngang,bi,bi,bi,bi,true,false,tone_loss,,,true,false,false,true,sau khi đập được xây vào năm 1963 lũ theo mùa bình thường sẽ đưa phù sa đi hết chiều dài sông đã bị chặn lại,sau khi đập được xây vào năm một nghìn chín trăm sáu mươi ba lũ theo mùa bình thường sẽ đưa phù sa đi hết chiều dài xong đã bi chặn lại
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13403078694091345315,clean,clean,substitution,vân,văn,17,18,ngang,ngang,vân,văn,van,van,false,true,,vowel_quality_substitution,â→ă,false,false,false,false,công viên quốc gia plitvice lakes có khu rừng rậm rạp chủ yếu là cây sồi cây vân sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng alps và địa trung hải,công viên quốc gia tít vai lắc có khu rừng rậm rạp chủ yếu là cây sồi cây văn sam và cây linh sam và cùng với sự pha trộn thảm thực vật của vùng oan và để trung thẩy
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,deletion,hoá,,8,,sac,,hoa,,hoa,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tối dễ khai thác bằng các công tượng quân tỷ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,deletion,và,,15,,huyen,,va,,va,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tối dễ khai thác bằng các công tượng quân tỷ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,substitution,cổ,có,19,17,hoi,sac,cô,co,co,co,false,true,,vowel_quality_loss,ô→o,false,true,false,true,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tối dễ khai thác bằng các công tượng quân tỷ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,deletion,các,,24,,sac,,cac,,cac,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tối dễ khai thác bằng các công tượng quân tỷ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,deletion,được,,31,,nang,,đươc,,duoc,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tối dễ khai thác bằng các công tượng quân tỷ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13424941252519646082,clean,clean,deletion,và,,41,,huyen,,va,,va,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,lời người đã biết đến các quân tố học cơ bản như dàn bạc đồng từ thời có đại bởi tất cả quân tố đó đều có thể phát hiện trong tuyển nhiên ở dạng quân thể tương tối dễ khai thác bằng các công tượng quân tỷ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13497847970853394454,clean,clean,deletion,những,,48,,nga,,nhưng,,nhung,,true,false,word_deletion,,,false,false,false,false,hiện vẫn còn nhiều người nam và nữ còn sống đã sống sót qua thời gian bị giam cầm ở đây và thêm nhiều người nữa có thân nhân đã bị sát hại hoặc đã bị khổ lao đến chết tại nơi này cả người do thái lẫn những người không phải do thái,hiện vẫn còn nhiều người nam và nữ còn sống đã sống sót qua thời gian bị giam cầm ở đây và thêm nhiều người nữa có thông nhân đã bị sát hại hoặc đã bị khổ lao đến chết tại nơi này cả người do thái lẫn người không phải do thái
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13516757418346250394,clean,clean,substitution,quan,quán,11,11,ngang,sac,quan,quan,quan,quan,true,false,tone_addition,,,false,false,false,false,đại kim tự tháp ở giza là một trong bảy kì quan thế giới vẫn còn tồn tại cho đến ngày nay,đại kim tự tháp ở gruzia là một trong bảy kiều quán thế giới vẫn còn hiện tại cho đến ngày nay
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13518464900579241028,clean,clean,substitution,hợp,họp,3,3,nang,nang,hơp,hop,hop,hop,false,true,,vowel_quality_loss,ơ→o,false,true,false,true,về cơ bản hợp kim là hỗn hợp của hai kim loại trở lên đừng quên rằng có nhiều nguyên tố trên bảng tuần hoàn,về cơ bản họp kim là hỏng họp của hai kim loại trở lên đừng quên rằng có nhiều nguyên tố trên bản tuần hoàn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13518464900579241028,clean,clean,substitution,hợp,họp,7,7,nang,nang,hơp,hop,hop,hop,false,true,,vowel_quality_loss,ơ→o,false,true,false,true,về cơ bản hợp kim là hỗn hợp của hai kim loại trở lên đừng quên rằng có nhiều nguyên tố trên bảng tuần hoàn,về cơ bản họp kim là hỏng họp của hai kim loại trở lên đừng quên rằng có nhiều nguyên tố trên bản tuần hoàn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13622611124808788600,clean,clean,deletion,tố,,25,,sac,,tô,,to,,true,false,word_deletion,,,false,false,false,false,gió mạnh mưa đá lượng mưa nhiều và cháy rừng là các loại và sự ảnh hưởng của thời tiết khắc nghiệt cũng như bão tố lốc xoáy vòi rồng biển và bão lốc xoáy nhiệt đới,gió mạnh mưa đá lửng mưa nhiều và cháy rừng là các loại và sự ảnh hưởng của thời tiết khắc nghiệt cũng như bão lốc xoáy và rồng biển và bão lốc xoáy nhiệt đới
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13673190477474533047,clean,clean,substitution,hiện,hiển,12,12,nang,hoi,hiên,hiên,hien,hien,true,false,tone_substitution,,,false,false,false,false,sự căng thẳng càng giảm bớt thì sinh lực tích cực càng hiện hữu tất cả mọi người đều có tiềm năng tìm được sự yên bình và mãn nguyện tuyệt đối,sự căng thẳng càng giảm bớt thì sinh lực tích cực càng hiển hữu tất cả mọi người đều có tiềm năng tìm được sự yên bình và mỗi người tuyệt đối
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13695736044714235367,clean,clean,deletion,ra,,5,,ngang,,ra,,ra,,true,false,word_deletion,,,false,false,false,false,ông ấy đã không đưa ra con số cắt giảm mà nói rằng việc đó sẽ được thực hiện dựa vào kết quả của nền kinh tế trung quốc,ông ấy đã không đưa con số các giảm mà nói rằng thì đó sẽ được thực hiện dựa vào kết quả của nền kinh tế trung quốc
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13707616089147362697,clean,clean,substitution,khẩn,khăn,5,5,hoi,ngang,khân,khăn,khan,khan,false,true,,vowel_quality_substitution,â→ă,true,false,false,true,phòng quản lý tình trạng khẩn cấp miền bắc marianas cho biết không có báo cáo nào về tổn thất ở quốc gia này,phòng quản lý tình trạng khăn cắp miền bắc meganarnier cho biết không có báo cáo nào về tổn thất ở quốc gia này
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13707616089147362697,clean,clean,substitution,cấp,cắp,6,6,sac,sac,câp,căp,cap,cap,false,true,,vowel_quality_substitution,â→ă,false,false,false,false,phòng quản lý tình trạng khẩn cấp miền bắc marianas cho biết không có báo cáo nào về tổn thất ở quốc gia này,phòng quản lý tình trạng khăn cắp miền bắc meganarnier cho biết không có báo cáo nào về tổn thất ở quốc gia này
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13815164471527913399,clean,clean,substitution,tĩnh,tỉnh,6,6,nga,hoi,tinh,tinh,tinh,tinh,true,false,tone_substitution,,,false,false,false,false,ví dụ định dạng chụp ảnh tĩnh phổ biến nhất trên thế giới là 35mm kích cỡ phim thịnh hành trước khi kết thúc thời đại phim analog,ví dụ định dạng chụp ảnh tỉnh phổ biến nhất trên thế giới là bom lâm mi li mét kích cỡ phim tỉnh thành trước khi kết thúc từ đại phim an na lóc
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13923303699486756878,clean,clean,deletion,và,,15,,huyen,,va,,va,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,mọi người đã biết đến các nguyên tố khoa học cơ bản như vàng bạc đồng từ cơ đại bởi tất cả các nguyên tố đó đều có thể được phát triển trong tuyển nhiên ở giải nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thủy
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13923303699486756878,clean,clean,deletion,thời,,18,,huyen,,thơi,,thoi,,true,false,word_deletion,,,false,false,false,false,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,mọi người đã biết đến các nguyên tố khoa học cơ bản như vàng bạc đồng từ cơ đại bởi tất cả các nguyên tố đó đều có thể được phát triển trong tuyển nhiên ở giải nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thủy
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,13923303699486756878,clean,clean,substitution,cổ,cơ,19,17,hoi,ngang,cô,cơ,co,co,false,true,,vowel_quality_substitution,ô→ơ,true,false,false,true,loài người đã biết đến các nguyên tố hoá học cơ bản như vàng bạc và đồng từ thời cổ đại bởi tất cả các nguyên tố đó đều có thể được phát hiện trong tự nhiên ở dạng nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thuỷ,mọi người đã biết đến các nguyên tố khoa học cơ bản như vàng bạc đồng từ cơ đại bởi tất cả các nguyên tố đó đều có thể được phát triển trong tuyển nhiên ở giải nguyên thể và tương đối dễ khai thác bằng các công cụ nguyên thủy
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14117020288073941718,clean,clean,deletion,đầy,,43,,huyen,,đây,,day,,true,false,word_deletion,,,false,false,false,false,"""anh ta [wales] từ đầu đã nói dối chúng tôi. đầu tiên bằng việc làm như thể vì những lý do hợp pháp. thứ nữa bằng việc giả bộ như đang lắng nghe chúng tôi anh ta đã có màn xóa dấu vết đầy ngoạn mục.",anh ta goa lét từ đầu đã nói dối chúng tôi đầu tiên bằng việc làm như thể vì những lý do hợp pháp thứ nữa bằng việc dã bộ như đang lắng nghe chúng tôi anh ta đã có màn xói gió vết đàn lộn
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14299477144607833771,clean,clean,substitution,sôi,soi,8,8,ngang,ngang,sôi,soi,soi,soi,false,true,,vowel_quality_loss,ô→o,false,true,false,true,ở một số nơi chỉ cần đun nước sôi một phút là đủ trong khi ở những nơi khác cần phải đun sôi vài phút,ở một số nơi chỉ cần đúng nước soi một phút là đủ trong khi ở những nơi khác cần phải đun sôi vài phút
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14364587039726971001,clean,clean,substitution,thị,thì,22,24,nang,huyen,thi,thi,thi,thi,true,false,tone_substitution,,,false,false,false,false,thời gian di chuyển của tàu saint petersburg bao gồm cả thời gian trong thành phố. hành khách trên tàu được miễn thị thực kiểm tra các điều khoản,thời gian di chuyển của tàu xanh ba tát mua bao gồm cả thời gian trong thành phố hành khách trên tàu được miễn thì thực kiểm tra các điều khoản
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14413014896850487502,clean,clean,substitution,từ,tự,23,25,huyen,nang,tư,tư,tu,tu,true,false,tone_substitution,,,false,false,false,false,mitchell gourley của australia về đích ở vị trí thứ mười một ở cuộc đua super-g đứng dành cho nam đối thủ đến từ séc oldrich jelinek về đích ở vị trí thứ mười sáu ở cuộc đua super-g ngồi dành cho nam,michael roland của tesla về đích ở vị trí thứ mười một ở cuộc đua súp bơ di đứng dành cho nam đối thủ đến tự sát pon rít gionlinus về đích ở vị trí thứ mười sáu ở cuộc đua súp bơ di ngồi dành cho nam
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14484487968742662476,clean,clean,deletion,các,,35,,sac,,cac,,cac,,true,false,word_deletion,,,false,false,false,false,mặc dù trí tuệ nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học viễn tưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập và nhạy và mô phỏng trí thông minh trong máy móc,mặc dù chỉ đầy nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học biện tử ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý hành vi có khả năng học tập và nhảy và mô phỏng trí thông minh trong máy móc
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14484487968742662476,clean,clean,substitution,nhạy,nhảy,44,43,nang,hoi,nhay,nhay,nhay,nhay,true,false,tone_substitution,,,false,false,false,false,mặc dù trí tuệ nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học viễn tưởng ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý các hành vi có khả năng học tập và nhạy và mô phỏng trí thông minh trong máy móc,mặc dù chỉ đầy nhân tạo ai có ý nghĩa rất lớn trong ngành khoa học biện tử ai cũng định hình một nhánh vô cùng quan trọng trong khoa học máy tính xử lý hành vi có khả năng học tập và nhảy và mô phỏng trí thông minh trong máy móc
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14592059070390238955,clean,clean,deletion,họ,,11,,nang,,ho,,ho,,true,false,word_deletion,,,false,false,false,false,bầy gồm có một đến ba con đực trưởng thành có họ hàng với nhau cùng với khoảng ba mươi con cái và các con con,bầy gùm có một đến ba con được trưởng thành có hàng với nhau cùng với khoảng ba mươi con cái và các con
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14592059070390238955,clean,clean,deletion,con,,24,,ngang,,con,,con,,true,false,word_deletion,,,false,false,false,false,bầy gồm có một đến ba con đực trưởng thành có họ hàng với nhau cùng với khoảng ba mươi con cái và các con con,bầy gùm có một đến ba con được trưởng thành có hàng với nhau cùng với khoảng ba mươi con cái và các con
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14619898958407725934,clean,clean,substitution,kẻ,kế,14,14,hoi,sac,ke,kê,ke,ke,false,true,,vowel_quality_addition,e→ê,false,false,false,false,trong hai năm kết thúc cuộc chiến các đồng minh trước kia lại là kẻ thù và chiến tranh lạnh bắt đầu,trong hai năm kết thúc cuộc chiến các đồng minh trước kia lễ là kế thù và chiến tranh lạnh bắt đầu
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14666626076613521612,clean,clean,substitution,bão,bảo,11,12,nga,hoi,bao,bao,bao,bao,true,false,tone_substitution,,,false,false,false,false,cơn bão được đặt tên thứ mười của mùa bão atlantic bão cận nhiệt đới jerry đã hình thành tại biển atlantic hôm nay,cơn bão được đặt trên thứ mười của mùa bão ashley tích bảo cận nhật đế cheryl đã hình thành tại điện ashley tích hôm nay
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14672569917796988429,clean,clean,substitution,mọi,mỗi,0,0,nang,nga,moi,môi,moi,moi,false,true,,vowel_quality_addition,o→ô,false,false,false,false,mọi thứ trong vũ trụ đều được tạo thành bởi vật chất tất cả vật chất được tạo nên bởi các hạt cực nhỏ gọi là nguyên tử,mỗi thứ trong vô trụ đều được tạo thành bởi vật chất tất cả vật chất được tạo nên bởi các hạt cực nhỏ gọi là nguyên tử
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14677071823455342761,clean,clean,deletion,với,,20,,sac,,vơi,,voi,,true,false,word_deletion,,,false,false,false,false,một số nguyên tử có hạt nhân không ổn định đồng nghĩa với việc chúng có khuynh hướng vỡ ra với ít hoặc không ảnh hưởng,một số nguyên tử có hạt nhân không ổn định đồng nghĩa với việc chúng có khuynh hướng vỡ ra vết hoặc không ảnh hưởng
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14912300683554894388,clean,clean,substitution,nguyên,nguyền,38,47,ngang,huyen,nguyên,nguyên,nguyen,nguyen,true,false,tone_addition,,,false,false,false,false,thời đại mà các sự kiện này diễn ra thường được gọi là trung kỳ thời trung cổ một giai đoạn trong lịch sử châu âu vào thế kỷ thứ 11 12 và 13 năm 1000-1300 sau công nguyên,thời đại mà các sự kiện này diễn ra thường được gọi là trung kỳ thời trung cổ một giai đoạn trong lịch sử châu âu vào thế kỷ thứ mười một mười hai và mười ba năm một ngàn đến một ngàn ba trăm sao không nguyền
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,14996071226113050699,clean,clean,substitution,con,côn,28,39,ngang,ngang,con,côn,con,con,false,true,,vowel_quality_addition,o→ô,false,false,false,false,từ năm 1966 sundarbans là khu bảo tồn động vật hoang dã và ước tính hiện nay có 400 con cọp hoàng gia bengal và khoảng 30.000 con hươu đốm trong vùng này,từ năm một ngàn chín trăm sáu mươi sáu sân tây ban là khu bảo tồn động vật hoang dã và cố tính hiện nay có bốn trăm con cọp hoàng gia ben ga và khoảng ba mươi ngàn côn ưu đến trong vùng này
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15046836469073899333,clean,clean,substitution,độ,đồ,0,0,nang,huyen,đô,đô,do,do,true,false,tone_substitution,,,false,false,false,false,độ ẩm trên tay của bạn sẽ phản ứng với các lớp bên ngoài tạo cảm giác là lạ và nặn thành một loại vỏ,đồ ẩm trên tay của bạn sẽ phản ứng với các lớp bên ngoài tạo cảm giác là lạ và đặng thành một loại võ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15046836469073899333,clean,clean,substitution,vỏ,võ,24,24,hoi,nga,vo,vo,vo,vo,true,false,tone_substitution,,,false,false,false,false,độ ẩm trên tay của bạn sẽ phản ứng với các lớp bên ngoài tạo cảm giác là lạ và nặn thành một loại vỏ,đồ ẩm trên tay của bạn sẽ phản ứng với các lớp bên ngoài tạo cảm giác là lạ và đặng thành một loại võ
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15056388805115058855,clean,clean,substitution,sống,sóng,18,19,sac,sac,sông,song,song,song,false,true,,vowel_quality_loss,ô→o,false,true,false,true,bệnh đa xơ cứng ảnh hưởng hệ thần kinh trung ương được tạo thành từ bộ não tủy sống và dây thần kinh thị giác,bệnh đa sơ cứng ảnh hưởng đến thể hành kinh trung ương được tạo thành từ bộ não tuyển sóng và dây thần kinh thị giác
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15057408631256003698,clean,clean,deletion,thú,,7,,sac,,thu,,thu,,true,false,word_deletion,,,false,false,false,false,casablanca là một trong những nơi ít thú vị nhất để mua sắm trên khắp ma-rốc,ca xa lan ca là một trong những nơi ít nhất định mua sắm trên khắp ma rách
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15057408631256003698,clean,clean,deletion,vị,,8,,nang,,vi,,vi,,true,false,word_deletion,,,false,false,false,false,casablanca là một trong những nơi ít thú vị nhất để mua sắm trên khắp ma-rốc,ca xa lan ca là một trong những nơi ít nhất định mua sắm trên khắp ma rách
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15060749953671632932,clean,clean,deletion,oravec,,69,,ngang,,oravec,,oravec,,true,false,word_deletion,,,false,false,false,false,việc sử dụng các trang blog một cách thích hợp có thể giúp học sinh nhạy bén hơn về khả năng phân tích và lý luận; qua những phản ứng tích cực với tài liệu trên internet học sinh có thể xác định vai trò của mình trong ngữ cảnh bài viết của người khác cũng như trình bày quan điểm của mình về những vấn đề cụ thể oravec 2002,việc sử dụng các trang blog một cách thích hợp có thể giúp học sinh nhạy bén hơn về khả năng phân tích và lý luận qua những phản ứng tích cực với tài liệu trên internet học sinh có thể xác định vai trò của mình trong ngữ cảnh bài viết của người khác cũng như trình bày quan điểm của mình về những vấn đề cụ thể
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15135508090217618875,clean,clean,substitution,sẻ,sẽ,50,54,hoi,nga,se,se,se,se,true,false,tone_substitution,,,false,false,false,false,theo báo cáo của các nhà nghiên cứu thuộc đại học princeton hoa kỳ và đại học uppsala thụy điển các loài mới tiến hoá chỉ trong hai thế hệ mặc dù quá trình này được cho là mất nhiều thời gian hơn do sự kết hợp giữa loài chim sẻ darwin giống chim geospiza và loài chim di cư geospiza,theo báo cáo của các nhà nghiên cứu thuộc đại học vin se tôn hoa kỳ và đại học úp sa la thụy điển các loài mới tiếng hóa chỉ trong hai thế hệ mặc dù quá trình này được cho là mất nhiều thời gian hơn do sự kết hợp giữa loài chim sẽ đao vi giống chim dao bi da và loài chim di cư dao bi da
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15171765857742160663,clean,clean,substitution,dễ,để,34,34,nga,hoi,dê,đê,de,de,false,true,,d_stroke_loss_or_change,d→đ,false,false,false,false,vì vào thời kỳ cực thịnh của chúng ô nhiễm ánh sáng không phải là vấn đề lớn như hiện nay chúng thường được đặt ở các thành phố hoặc các khu trường sở dễ tiếp cập hơn những các được xây ở thời hiện đại,vì vào thời kỳ cực thịnh của chúng ô nhiễm ánh sáng không phải là vấn đề lớn như hiện nay chúng thường được đặt ở các thành phố hoặc các khu trường sở để tiếp cận hơn những cách được xây ở thời hiện đại
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15241585788303470387,clean,clean,substitution,hồng,hong,4,4,huyen,ngang,hông,hong,hong,hong,false,true,,vowel_quality_loss,ô→o,true,true,false,true,để được ngắm nhìn hồng kông từ góc độ đẹp nhất hãy rời hòn đảo và đến thẳng bờ sông kowloon đối diện,để được ngắm nhìn hong kong từ góc độ đẹp nhất hãy gọi hòn đảo và đến thẳng bờ sông cô loan đối diện
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15241585788303470387,clean,clean,substitution,kông,kong,5,5,ngang,ngang,kông,kong,kong,kong,false,true,,vowel_quality_loss,ô→o,false,true,false,true,để được ngắm nhìn hồng kông từ góc độ đẹp nhất hãy rời hòn đảo và đến thẳng bờ sông kowloon đối diện,để được ngắm nhìn hong kong từ góc độ đẹp nhất hãy gọi hòn đảo và đến thẳng bờ sông cô loan đối diện
aligned_v1,fleurs,phowhisper,base,tone_aware_lora,0.05,42,15261400524439885401,clean,clean,deletion,nhà,,19,,huyen,,nha,,nha,,true,false,word_deletion,,,false,false,false,false,các nhiếp ảnh gia về sau đã chiếm vị trí của người phụ nữ cao niên khi bà cần nhà vệ sinh mendoza đã bị bắn hạ,các nhiếp ảnh gia về sau đã chiếm vị trí của người phụ nữ cao niên nên bà cần vệ sinh nên đưa ra đã bị bắn hạ
