audit_version,input_file,input_sha256,input_row,source_id,text_sha256,normalized_text,word_index,source_word,normalized_word,piece_text,token_start,token_end,token_count,token_ids,tone_id,tone_name,is_valid,status,all_caps_context,exact_bpe_match,alignment_error
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,2,KỶ,kỷ, kỷ,5,8,3,"[350,1297,115]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,3,LUẬT,luật, luật,8,10,2,"[10438,25296]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,4,NÀO,nào, nào,10,11,1,[29069],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,5,CŨNG,cũng, cũng,11,12,1,[22747],4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,6,CHỈ,chỉ, chỉ,12,13,1,[33566],3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,7,CÓ,có, có,13,14,1,[6333],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,8,TÍNH,tính, tính,14,17,3,"[220,83,26994]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,9,ĐỊNH,định, định,17,19,2,"[42063,5728]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,10,HƯỚNG,hướng, hướng,19,22,3,"[276,17059,872]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,11,RĂN,răn, răn,22,24,2,"[367,49214]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,737,VIVOSDEV15_173_clean,d4ad569fd6d00c578eee3af7cdb1a553c924f9d91e3406f88a9c7bbefeb2a358,hình thức kỷ luật nào cũng chỉ có tính định hướng răn đe,12,ĐE,đe, đe,24,26,2,"[2934,68]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,0,LẦN,lần,lần,0,2,2,"[75,18241]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,1,LỮA,lữa, lữa,2,4,2,"[287,26606]",4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,2,MÃI,mãi, mãi,4,6,2,"[22410,72]",4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,3,MỚI,mới, mới,6,7,1,[37328],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,4,GẶP,gặp, gặp,7,10,3,"[290,19118,79]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,5,ĐƯỢC,được, được,10,11,1,[15832],5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,742,VIVOSDEV05_199_clean,7a9c2054e387a7471657cf252a2b9b513625022702314e51b4951622a8b8e0cf,lần lữa mãi mới gặp được tuyên,6,TUYÊN,tuyên, tuyên,11,15,4,"[220,83,7493,5050]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,0,CƯỚP,cướp,cướp,0,3,3,"[66,17059,79]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,1,ĐẦY,đầy, đầy,3,6,3,"[2934,11161,88]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,2,ĐƯỜNG,đường, đường,6,8,2,"[2934,24280]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,3,CÔNG,công, công,8,9,1,[35451],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,4,AN,an, an,9,10,1,[364],0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,5,CHỈ,chỉ, chỉ,10,11,1,[33566],3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,6,LO,lo, lo,11,12,1,[450],0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,7,HẠCH,hạch, hạch,12,15,3,"[276,5890,339]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,752,VIVOSDEV03_T023_clean,0c75d3ac9ded3142bc703f1520035f513fe9b4df933a45a7619a7d8b2c8f6425,cướp đầy đường công an chỉ lo hạch sách,8,SÁCH,sách, sách,15,17,2,"[262,39569]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,0,TÔI,tôi,tôi,0,2,2,"[83,12213]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,1,NGHĨ,nghĩ, nghĩ,2,3,1,[41077],4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,2,THỦ,thủ, thủ,3,6,3,"[220,392,28903]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,3,TƯỚNG,tướng, tướng,6,10,4,"[220,83,17059,872]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,4,SẼ,sẽ, sẽ,10,11,1,[17208],4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,5,KHÔNG,không, không,11,12,1,[11415],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,6,NÉ,né, né,12,13,1,[7024],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,7,TRÁNH,tránh, tránh,13,16,3,"[220,6903,33434]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,8,BẤT,bất, bất,16,18,2,"[272,12436]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,9,CỨ,cứ, cứ,18,19,1,[46619],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,10,CÂU,câu, câu,19,21,2,"[19288,84]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,11,HỎI,hỏi, hỏi,21,23,2,"[276,46251]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,757,VIVOSDEV05_249_clean,b87475e95ec00928d91eefaa58c72fe5b0025a51f4f6279e2a89734c10ec337b,tôi nghĩ thủ tướng sẽ không né tránh bất cứ câu hỏi nào,12,NÀO,nào, nào,23,24,1,[29069],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,0,NẾU,nếu,nếu,0,2,2,"[77,30568]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,1,TƯỞNG,tưởng, tưởng,2,5,3,"[220,83,49301]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,2,TƯỢNG,tượng, tượng,5,8,3,"[220,83,47001]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,3,BẢY,bảy, bảy,8,11,3,"[272,7398,88]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,4,TÁM,tám, tám,11,14,3,"[220,83,19524]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,5,NĂM,năm, năm,14,15,1,[38098],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,762,VIVOSDEV02_R005_clean,661e290a9244af11324c8c3c70383e1fe82f19d46233905b5d87713eb4fcc0dc,nếu tưởng tượng bảy tám năm nữa,6,NỮA,nữa, nữa,15,16,1,[35047],4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,0,THẬT,thật,thật,0,2,2,"[392,25296]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,1,RA,ra, ra,2,3,1,[3342],0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,2,THÌ,thì, thì,3,6,3,"[220,392,4749]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,3,CŨNG,cũng, cũng,6,7,1,[22747],4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,4,KHÔNG,không, không,7,8,1,[11415],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,5,THỂ,thể, thể,8,11,3,"[220,392,9571]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,6,LÀM,làm, làm,11,12,1,[22319],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,7,CẦU,cầu, cầu,12,14,2,"[269,23582]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,8,KÌ,kì, kì,14,16,2,"[350,4749]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,9,NHƯ,như, như,16,17,1,[16228],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,10,Ở,ở, ở,17,18,1,[19272],3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,11,NHÀ,nhà, nhà,18,19,1,[35398],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,767,VIVOSDEV15_239_clean,066e1038b26bd00d8ca8a14d0e8292e3dba86fd5d77a416c5197491f8e019623,thật ra thì cũng không thể làm cầu kì như ở nhà được,12,ĐƯỢC,được, được,19,20,1,[15832],5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,772,VIVOSDEV16_101_clean,69e40cb983196f29bd79f7a866ea91eb2193f17ca0a419f212fc0775fddd0998,tôi khẽ chớp mắt và thầm cầu nguyện xin chúa giúp con,0,TÔI,tôi,tôi,0,2,2,"[83,12213]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,772,VIVOSDEV16_101_clean,69e40cb983196f29bd79f7a866ea91eb2193f17ca0a419f212fc0775fddd0998,tôi khẽ chớp mắt và thầm cầu nguyện xin chúa giúp con,1,KHẼ,khẽ, khẽ,2,4,2,"[7168,15740]",4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,772,VIVOSDEV16_101_clean,69e40cb983196f29bd79f7a866ea91eb2193f17ca0a419f212fc0775fddd0998,tôi khẽ chớp mắt và thầm cầu nguyện xin chúa giúp con,2,CHỚP,chớp, chớp,4,7,3,"[23579,249,79]",1,sac,true,marked_tone,true,true,
